rmsd	tmscore
2.26	0.72122
2.22	0.73967
2.0	0.7497
2.02	0.73411
2.02	0.75343
1.93	0.76835
1.86	0.76275
2.01	0.75225
1.86	0.75965
1.96	0.75149
1.96	0.75527
2.39	0.71351
1.98	0.74611
1.96	0.73855
1.98	0.75803
1.87	0.75086
2.11	0.73493
1.75	0.76438
1.85	0.75739
1.95	0.75827
1.96	0.74525
1.94	0.76509
1.76	0.76897
1.97	0.74704
1.94	0.75097
1.93	0.75106
1.86	0.75702
2.09	0.73341
1.93	0.74824
2.38	0.72911
1.86	0.74451
1.98	0.75892
1.97	0.74104
1.84	0.75452
1.94	0.73041
1.86	0.73683
1.83	0.75006
2.0	0.73649
2.1	0.71992
1.82	0.75777
2.1	0.72426
2.01	0.75068
1.84	0.75788
2.06	0.74548
1.89	0.75212
1.84	0.75345
1.83	0.75845
1.8	0.76272
1.92	0.74656
1.89	0.74746
2.19	0.72397
1.95	0.75761
1.79	0.75968
1.96	0.74878
1.98	0.75672
1.91	0.75317
2.41	0.75197
2.01	0.74135
1.84	0.76162
1.86	0.75768
2.15	0.76454
2.14	0.72821
1.94	0.75685
1.71	0.76803
2.06	0.73666
1.73	0.76955
1.91	0.74467
2.17	0.74136
2.03	0.75075
2.08	0.74724
2.13	0.73337
2.15	0.74031
2.37	0.70847
2.1	0.73245
2.01	0.73311
2.19	0.73846
1.99	0.73791
1.9	0.73988
1.9	0.74716
2.05	0.73773
2.1	0.74335
2.09	0.73001
1.96	0.75635
1.91	0.75377
1.91	0.74231
2.14	0.73432
2.14	0.73158
2.11	0.72937
2.28	0.72078
2.04	0.74367
2.4	0.72837
1.93	0.73841
2.11	0.74593
2.16	0.7241
1.97	0.7427
2.14	0.71606
1.98	0.73237
1.93	0.7411
2.08	0.73201
2.22	0.70719
1.96	0.74461
2.09	0.7372
1.94	0.7325
2.03	0.74232
2.2	0.73648
1.93	0.74962
1.98	0.73987
1.88	0.75677
2.0	0.7404
2.04	0.742
1.97	0.74988
2.3	0.71419
2.04	0.75081
1.83	0.75443
2.11	0.736
2.06	0.74668
1.89	0.75709
2.31	0.74016
2.02	0.74248
1.86	0.7508
1.95	0.74861
2.0	0.74331
2.18	0.72632
2.04	0.75402
1.9	0.74919
2.04	0.73726
1.86	0.75273
2.02	0.74585
2.12	0.71921
2.2	0.71857
2.26	0.70777
2.1	0.72321
2.32	0.72906
2.45	0.70011
2.33	0.68978
2.21	0.72879
2.16	0.73577
2.46	0.68957
2.0	0.74688
2.18	0.71453
2.22	0.70324
2.2	0.71556
2.24	0.69985
2.17	0.72331
2.02	0.73248
2.25	0.71393
2.32	0.69661
1.9	0.75137
2.2	0.70488
2.14	0.75816
2.07	0.7277
2.55	0.69108
2.41	0.69345
2.16	0.73585
1.9	0.74795
2.1	0.74754
2.03	0.73996
1.92	0.74191
1.92	0.74529
2.12	0.72955
2.7	0.6547
2.37	0.70386
2.45	0.66754
2.12	0.71107
1.89	0.74872
2.13	0.74041
1.96	0.7416
2.23	0.69902
2.11	0.71733
2.02	0.72524
2.32	0.69034
2.34	0.69632
2.15	0.74219
2.18	0.7327
2.16	0.73189
2.1	0.73419
1.79	0.76461
2.2	0.72558
2.4	0.70493
2.0	0.74119
1.91	0.74494
1.85	0.75285
2.37	0.72641
2.22	0.71432
2.17	0.73474
1.9	0.73953
2.13	0.72857
1.99	0.749
1.89	0.76285
2.0	0.7351
2.21	0.73425
2.06	0.72734
2.16	0.73615
2.06	0.74565
2.69	0.70042
2.33	0.70742
2.22	0.72858
2.22	0.74211
2.27	0.71449
1.91	0.74501
2.15	0.73291
2.0	0.7311
2.19	0.73902
2.39	0.71922
2.14	0.74057
2.04	0.7556
2.23	0.72821
2.24	0.72396
1.86	0.75486
2.02	0.72737
1.92	0.76384
2.04	0.74617
2.34	0.70358
2.2	0.71982
2.2	0.74691
1.98	0.74152
2.12	0.74607
2.13	0.74014
2.1	0.74179
2.04	0.74948
1.96	0.73353
2.52	0.67758
2.21	0.72479
2.31	0.69366
2.1	0.72717
1.95	0.75973
2.18	0.74092
2.07	0.75335
1.96	0.73187
2.14	0.73719
1.78	0.75721
2.39	0.70884
2.35	0.71127
2.17	0.73876
2.16	0.74431
2.07	0.7456
1.88	0.74835
1.76	0.76797
2.28	0.73434
2.28	0.72941
2.16	0.74762
1.86	0.7535
1.81	0.76244
2.01	0.75455
2.37	0.7111
2.23	0.74798
1.99	0.75559
2.24	0.72943
1.98	0.7648
1.99	0.74077
2.13	0.72068
2.03	0.73286
2.03	0.73207
2.24	0.7096
2.36	0.71891
2.84	0.67727
2.33	0.70003
2.35	0.71038
2.33	0.71554
2.26	0.72134
2.06	0.72785
2.26	0.71864
2.04	0.72969
2.15	0.73956
2.42	0.70329
1.98	0.74101
2.0	0.73602
2.11	0.72732
2.13	0.72196
2.1	0.72661
2.16	0.71402
2.54	0.71703
2.03	0.72992
2.53	0.68122
2.15	0.73103
2.24	0.72931
2.23	0.71264
2.3	0.72074
2.25	0.71571
2.29	0.7149
2.08	0.72786
2.0	0.73117
2.51	0.68148
2.21	0.72797
2.2	0.70237
2.17	0.70665
1.96	0.73838
2.33	0.72029
2.0	0.73623
1.92	0.74024
1.95	0.73819
1.93	0.74111
2.15	0.71366
2.14	0.7221
2.39	0.70922
2.22	0.7271
2.12	0.73885
1.89	0.74021
1.94	0.74364
2.3	0.72775
2.49	0.71814
2.09	0.72966
1.9	0.73905
1.87	0.75418
2.29	0.73608
2.35	0.6875
2.29	0.74248
2.12	0.73055
2.26	0.70527
1.9	0.74333
2.06	0.74632
2.05	0.73419
1.9	0.74859
1.92	0.74797
2.24	0.7282
2.12	0.73776
2.7	0.6923
2.29	0.72133
2.25	0.72398
2.17	0.73543
2.16	0.73754
1.91	0.74465
2.16	0.73535
1.94	0.74264
2.05	0.74972
2.24	0.72155
1.86	0.7554
1.92	0.74721
1.93	0.75043
2.08	0.73795
2.0	0.7356
2.05	0.72832
2.16	0.73071
2.08	0.74705
2.38	0.71062
2.09	0.7418
2.09	0.7475
2.12	0.7206
2.17	0.7368
2.2	0.71891
1.97	0.73137
2.11	0.7394
1.99	0.73553
2.37	0.70356
2.09	0.74711
2.08	0.72958
2.05	0.72475
1.91	0.74688
2.16	0.73463
1.88	0.74853
1.84	0.75095
1.82	0.7552
1.87	0.74623
2.2	0.73539
2.18	0.73869
2.37	0.71535
2.06	0.74797
2.02	0.75446
1.93	0.74553
1.87	0.7512
2.15	0.74941
2.22	0.73786
1.98	0.74185
1.97	0.75327
1.83	0.75769
2.07	0.75
2.18	0.70899
2.01	0.75282
2.02	0.74277
2.15	0.73343
1.84	0.75136
2.07	0.75112
2.02	0.74588
1.91	0.75269
1.9	0.75712
2.28	0.73223
2.22	0.74424
2.38	0.70418
2.12	0.74159
2.01	0.73187
2.21	0.74271
1.9	0.75111
2.14	0.73107
1.85	0.75365
1.94	0.74954
2.21	0.75202
2.24	0.7307
1.86	0.762
1.79	0.76557
1.95	0.73976
1.93	0.74533
2.07	0.7326
2.02	0.73861
2.4	0.71512
2.02	0.73969
2.31	0.7235
1.87	0.74755
2.1	0.75352
2.15	0.72026
1.98	0.74126
2.06	0.71685
2.02	0.72678
1.92	0.73801
2.08	0.72884
2.28	0.72286
1.84	0.757
2.1	0.73402
2.15	0.73463
1.98	0.74435
2.29	0.73482
1.88	0.7529
1.91	0.7493
1.83	0.75978
1.9	0.75005
1.95	0.7457
1.94	0.75405
2.42	0.71107
2.2	0.74963
1.83	0.75532
2.06	0.73822
1.99	0.7397
1.97	0.75509
2.27	0.74727
2.02	0.73913
1.83	0.75268
1.93	0.74674
2.2	0.75605
2.22	0.7187
2.0	0.754
1.83	0.75314
2.04	0.73018
1.82	0.75818
2.11	0.73603
1.98	0.7411
2.01	0.73665
1.92	0.74848
2.05	0.73244
2.37	0.72305
2.63	0.68724
2.22	0.73431
2.16	0.70905
2.16	0.72603
1.88	0.74824
2.3	0.7077
1.86	0.74605
1.75	0.75447
2.07	0.7402
2.2	0.73198
1.95	0.74795
1.94	0.74449
1.96	0.73627
1.9	0.74329
2.14	0.71801
1.91	0.74617
2.57	0.69308
2.04	0.73137
2.35	0.72129
1.88	0.74317
2.18	0.73507
2.21	0.70558
2.32	0.71709
2.23	0.69709
2.14	0.70606
2.11	0.71785
2.17	0.70859
2.29	0.72227
1.87	0.7495
2.03	0.74115
2.05	0.73688
2.05	0.7262
2.45	0.71177
2.11	0.72175
1.82	0.75577
1.89	0.74793
1.9	0.74389
1.94	0.74399
2.01	0.73931
2.59	0.68872
2.09	0.73458
2.12	0.7405
2.01	0.72366
2.08	0.7237
2.1	0.73254
2.37	0.73409
2.21	0.71275
1.94	0.73086
2.07	0.72626
2.37	0.73761
2.24	0.69925
2.1	0.73363
1.91	0.73834
2.26	0.70849
1.9	0.74207
1.77	0.76166
1.93	0.75905
2.07	0.7528
1.94	0.75554
2.0	0.75272
2.07	0.75824
2.35	0.7249
2.02	0.74804
1.96	0.74264
2.03	0.7594
1.95	0.74556
1.97	0.73378
1.78	0.76475
1.96	0.75097
2.08	0.74921
2.05	0.74116
1.95	0.76057
1.84	0.76791
1.99	0.74366
1.98	0.74663
2.01	0.75206
1.92	0.75471
2.23	0.72921
2.11	0.73827
2.42	0.73546
1.95	0.738
1.81	0.75681
1.95	0.74838
1.85	0.75985
2.06	0.72833
1.97	0.73873
1.96	0.74842
2.17	0.7333
2.17	0.72168
1.99	0.75582
2.2	0.72515
1.82	0.74974
1.96	0.7522
2.09	0.75276
1.96	0.74996
2.0	0.73863
2.02	0.75502
1.93	0.75008
2.05	0.7468
1.92	0.7477
2.25	0.72804
2.04	0.75471
1.84	0.75629
2.09	0.73929
1.86	0.74848
2.05	0.75594
2.07	0.75046
1.87	0.73693
1.92	0.7581
1.96	0.74925
2.18	0.75955
2.11	0.74049
2.09	0.75128
1.77	0.76839
2.14	0.73984
1.78	0.76663
2.03	0.74605
2.05	0.73593
2.25	0.73743
2.21	0.743
2.09	0.72879
2.38	0.73292
2.56	0.68858
2.37	0.71849
2.29	0.7164
1.97	0.72936
2.2	0.73208
2.33	0.72171
2.13	0.73985
1.96	0.7422
2.1	0.73663
2.3	0.72225
2.01	0.74517
2.1	0.7472
2.12	0.73332
2.29	0.73333
2.06	0.73551
2.02	0.73371
2.41	0.72195
2.26	0.73307
2.52	0.70406
2.2	0.72702
1.93	0.73697
2.12	0.72111
2.21	0.72898
2.44	0.71783
2.4	0.72041
2.07	0.73113
2.26	0.72829
2.44	0.69711
2.15	0.73948
2.35	0.71309
2.09	0.72327
2.14	0.7429
2.22	0.72613
2.18	0.73836
2.14	0.74221
2.13	0.74467
1.86	0.74876
2.11	0.72625
2.27	0.72817
2.3	0.70918
1.89	0.73416
2.1	0.74279
2.06	0.73887
1.95	0.74128
2.24	0.73533
2.09	0.72957
2.06	0.72977
2.21	0.74342
2.12	0.74623
2.19	0.74528
2.43	0.7029
2.47	0.74027
2.23	0.74672
2.3	0.7202
2.06	0.74865
2.47	0.68995
2.54	0.67059
2.34	0.701
2.41	0.69353
2.73	0.671
2.66	0.68084
2.9	0.64977
2.82	0.66004
2.51	0.67773
2.71	0.67022
2.43	0.68428
2.31	0.70628
2.49	0.67792
2.41	0.687
2.47	0.6944
2.74	0.66725
2.34	0.7034
2.44	0.69565
2.55	0.69452
2.6	0.68334
2.53	0.68458
2.63	0.66656
2.66	0.68285
2.55	0.69622
2.89	0.65263
2.32	0.69506
2.37	0.68609
2.64	0.6728
2.52	0.68308
2.59	0.68239
2.4	0.68548
2.15	0.71283
2.31	0.69809
2.71	0.64715
2.37	0.69402
2.52	0.68236
2.59	0.66501
2.52	0.69735
2.72	0.68769
2.31	0.70896
2.3	0.70272
2.26	0.70639
2.38	0.69626
2.49	0.67855
2.41	0.69286
2.77	0.67491
2.66	0.69
2.26	0.70602
2.29	0.69914
2.36	0.69964
2.42	0.70405
2.59	0.67844
2.18	0.69992
2.26	0.70175
2.22	0.71494
2.6	0.69698
2.65	0.65939
2.45	0.70542
2.39	0.69195
2.66	0.67686
2.33	0.69833
1.89	0.74516
2.03	0.74473
2.06	0.73854
1.94	0.75559
2.23	0.72125
2.23	0.7308
2.57	0.68098
2.12	0.7341
2.17	0.71229
2.19	0.73549
1.92	0.74862
2.12	0.71076
1.94	0.74214
1.98	0.74805
2.08	0.75378
2.18	0.72171
2.0	0.75226
1.99	0.74447
2.14	0.7346
2.09	0.74141
2.22	0.71871
2.06	0.73716
2.44	0.69965
2.21	0.72013
2.6	0.70437
1.9	0.74394
2.16	0.74279
2.25	0.70973
2.06	0.72859
2.26	0.69851
2.2	0.70276
2.15	0.7201
2.13	0.72095
2.2	0.71734
1.93	0.74893
2.12	0.72559
2.15	0.72084
2.12	0.72914
2.29	0.71922
2.09	0.73116
1.92	0.75116
2.0	0.74403
2.0	0.74372
2.07	0.744
1.92	0.74746
2.48	0.69145
2.17	0.73655
1.95	0.74003
2.14	0.73059
2.12	0.72839
2.02	0.7422
2.06	0.74057
2.22	0.71934
2.04	0.73847
2.0	0.74255
2.25	0.74596
2.37	0.70065
2.05	0.74594
1.98	0.73795
2.33	0.70941
1.96	0.74186
1.85	0.75616
2.04	0.73209
2.06	0.72643
2.03	0.73047
2.02	0.72943
2.24	0.73122
2.49	0.69034
2.31	0.70886
2.24	0.72088
2.09	0.72962
2.28	0.71578
2.07	0.71992
2.13	0.73384
1.98	0.73353
2.21	0.73405
2.21	0.71695
1.97	0.73805
2.08	0.75156
2.12	0.7184
2.08	0.7258
1.91	0.74561
2.21	0.72847
2.19	0.73137
1.98	0.73296
2.49	0.69187
2.2	0.71751
2.05	0.73459
2.03	0.73105
2.2	0.73189
2.13	0.7334
2.18	0.7249
2.05	0.73692
2.18	0.73028
2.56	0.67873
2.24	0.72484
2.54	0.68324
2.06	0.72016
1.84	0.75188
2.27	0.73053
1.97	0.73643
2.15	0.73154
2.0	0.72951
1.79	0.75236
2.41	0.70683
2.26	0.71039
2.28	0.72241
2.04	0.72954
2.11	0.73571
1.92	0.74251
1.95	0.74994
2.27	0.7248
2.25	0.72021
1.83	0.72691
1.9	0.74503
1.87	0.74986
2.18	0.74697
2.26	0.69625
2.19	0.73616
2.0	0.75092
2.19	0.70966
2.0	0.75648
2.62	0.70246
2.74	0.68221
2.5	0.70113
2.55	0.69933
2.57	0.68101
2.74	0.68143
2.99	0.65376
2.79	0.6616
2.6	0.68423
2.66	0.67909
2.57	0.68807
2.52	0.70289
2.57	0.68467
2.6	0.69433
2.46	0.70091
2.66	0.68233
2.5	0.70741
2.56	0.69698
2.44	0.69797
2.65	0.68784
2.65	0.69288
2.73	0.67739
2.79	0.68338
2.52	0.70201
2.88	0.65269
2.45	0.69264
2.41	0.68787
2.76	0.68422
2.63	0.68706
2.54	0.69407
2.5	0.68767
2.49	0.70326
2.48	0.7113
2.83	0.64339
2.52	0.69576
2.61	0.67974
2.69	0.67897
2.55	0.70365
2.53	0.69291
2.47	0.70276
2.46	0.7082
2.43	0.70858
2.54	0.70304
2.6	0.68112
2.49	0.69332
2.57	0.68463
2.48	0.69451
2.39	0.70877
2.38	0.70916
2.53	0.70598
2.48	0.70301
2.46	0.67694
2.36	0.69978
2.49	0.71202
2.38	0.72175
2.69	0.69942
2.77	0.66212
2.52	0.71281
2.52	0.69803
2.73	0.67654
2.44	0.70861
1.77	0.76166
1.68	0.77637
2.15	0.74074
2.06	0.75556
1.97	0.76203
1.96	0.75802
2.56	0.71975
2.08	0.76111
2.17	0.73418
1.95	0.76416
2.03	0.74965
2.28	0.72385
1.87	0.77182
1.77	0.76104
2.05	0.74242
2.06	0.74674
2.08	0.75398
1.95	0.7664
2.14	0.74153
2.09	0.75302
1.88	0.75179
1.65	0.77546
2.14	0.73148
2.04	0.74083
2.22	0.74079
2.11	0.73527
2.03	0.75548
1.9	0.74708
2.04	0.75538
2.25	0.71917
2.11	0.73386
2.12	0.73597
2.11	0.71556
2.17	0.7315
2.03	0.75205
2.23	0.72536
1.97	0.76294
1.95	0.75092
2.14	0.7374
2.16	0.73978
2.11	0.74424
2.06	0.74935
1.81	0.75408
2.13	0.74373
2.12	0.74078
2.27	0.71609
2.09	0.75268
2.07	0.74427
2.02	0.73225
1.92	0.74327
2.24	0.73639
2.22	0.75096
2.3	0.72594
2.11	0.74789
2.06	0.7319
2.02	0.75713
2.14	0.73934
2.29	0.73758
1.87	0.77128
2.15	0.73567
1.98	0.76055
1.98	0.75477
1.99	0.74965
1.91	0.75634
1.94	0.7544
2.27	0.74184
2.08	0.75744
2.44	0.71368
2.26	0.73847
1.97	0.74138
2.16	0.74702
1.94	0.74627
1.99	0.74269
1.99	0.75914
1.97	0.74809
2.03	0.75052
2.25	0.73665
1.87	0.76403
1.78	0.76984
2.24	0.74711
2.2	0.74513
1.97	0.74786
2.02	0.74225
2.22	0.73642
2.12	0.75242
2.37	0.73142
1.9	0.74375
2.1	0.75446
2.1	0.73116
1.91	0.75252
2.2	0.72923
1.91	0.7446
1.94	0.74842
2.05	0.73588
2.13	0.71808
1.88	0.75441
2.13	0.73406
2.01	0.74055
1.91	0.75664
2.32	0.74419
1.85	0.7609
1.93	0.74865
1.81	0.76408
1.87	0.75762
2.0	0.74077
2.0	0.75142
2.43	0.72297
2.05	0.7538
1.81	0.76105
2.0	0.74736
1.93	0.75239
2.03	0.75652
2.21	0.74744
1.74	0.74741
1.9	0.76114
1.9	0.75623
2.09	0.76335
2.07	0.73095
2.1	0.75702
1.76	0.76519
2.16	0.744
1.78	0.7673
1.91	0.76535
1.86	0.77211
1.97	0.75534
1.91	0.76278
2.17	0.75327
2.07	0.75761
2.54	0.70747
1.98	0.75854
2.08	0.73392
1.87	0.75848
1.9	0.7565
2.11	0.7353
1.85	0.76367
1.88	0.76676
1.83	0.76546
2.19	0.74564
1.9	0.76737
1.85	0.76834
2.0	0.75641
1.98	0.75551
2.01	0.75032
1.87	0.76711
2.19	0.73765
1.99	0.75183
2.32	0.73698
1.9	0.75299
1.82	0.76732
2.08	0.73866
1.94	0.75275
2.18	0.72011
2.08	0.73236
2.06	0.74412
2.14	0.73208
2.19	0.73345
1.91	0.75547
2.05	0.73971
1.98	0.75131
1.92	0.75728
2.07	0.7382
1.98	0.75162
1.87	0.76274
1.9	0.7609
1.88	0.76511
1.95	0.75632
1.97	0.75134
2.21	0.71631
1.86	0.76218
1.91	0.75695
1.84	0.74688
1.91	0.7633
2.01	0.75074
2.08	0.75863
2.07	0.74527
1.96	0.75731
1.95	0.76013
2.05	0.7664
2.13	0.72935
2.02	0.75893
1.97	0.75974
2.09	0.74199
1.85	0.76695
1.97	0.76955
1.92	0.76212
2.0	0.75672
1.93	0.75603
1.93	0.75833
2.11	0.76452
2.35	0.7286
2.04	0.74488
1.88	0.75255
2.02	0.75894
1.92	0.74835
2.1	0.74279
1.74	0.76884
1.93	0.75424
2.05	0.75161
1.99	0.74777
1.86	0.76724
1.7	0.7788
2.04	0.74683
2.02	0.74844
1.89	0.76157
1.87	0.75876
2.2	0.74497
1.93	0.75478
2.39	0.73996
1.96	0.73828
1.79	0.75979
1.94	0.751
1.83	0.76303
1.95	0.74283
1.82	0.75402
1.88	0.75735
2.02	0.74231
2.12	0.71882
1.87	0.75596
2.14	0.73138
2.0	0.75623
1.81	0.76719
2.31	0.75771
1.84	0.76019
1.95	0.7466
1.81	0.76454
1.81	0.76216
1.99	0.74206
1.98	0.7514
2.15	0.73784
1.96	0.76175
1.79	0.76202
1.99	0.75173
1.86	0.76069
2.03	0.75567
2.16	0.74891
1.75	0.74698
1.85	0.76755
1.89	0.75864
2.17	0.76674
2.05	0.7457
2.08	0.75936
1.67	0.77637
1.93	0.74976
1.68	0.77849
1.86	0.75499
1.88	0.75219
2.05	0.75559
1.8	0.75918
1.94	0.74206
2.13	0.74879
2.58	0.70338
1.95	0.74366
2.18	0.73121
2.09	0.74509
2.01	0.75355
2.02	0.73108
1.99	0.75597
1.77	0.76061
2.0	0.75315
2.11	0.74007
1.76	0.76411
1.96	0.76914
1.93	0.74408
1.86	0.75402
1.95	0.74081
1.85	0.75019
2.32	0.71793
1.87	0.74769
2.32	0.72564
1.96	0.7552
2.01	0.75421
2.07	0.72562
2.12	0.74246
2.19	0.71841
2.15	0.73166
1.93	0.7396
2.0	0.7312
2.2	0.72396
1.99	0.75746
2.11	0.7399
1.89	0.74395
1.84	0.75175
2.17	0.73443
2.03	0.75638
1.75	0.75867
1.97	0.76193
1.75	0.75928
2.05	0.75182
2.07	0.74708
2.28	0.71534
1.99	0.75282
1.97	0.75715
1.91	0.74492
1.85	0.74904
2.09	0.75435
2.32	0.7463
1.94	0.7448
1.85	0.75355
1.84	0.75315
2.13	0.75741
2.3	0.71839
2.15	0.75436
1.97	0.75913
2.04	0.73254
1.74	0.7636
2.31	0.70314
2.61	0.67695
2.46	0.69777
2.43	0.69396
2.68	0.66817
2.6	0.67764
2.96	0.64356
2.7	0.6588
2.54	0.67418
2.66	0.67947
2.48	0.67692
2.23	0.7095
2.53	0.67214
2.49	0.68752
2.46	0.70162
2.63	0.66123
2.38	0.70033
2.46	0.69012
2.46	0.69402
2.55	0.67715
2.53	0.69079
2.65	0.66596
2.57	0.68937
2.43	0.69085
3.04	0.64302
2.34	0.69269
2.41	0.69463
2.63	0.68394
2.47	0.69037
2.48	0.68474
2.45	0.68117
2.41	0.69513
2.42	0.70405
2.78	0.63791
2.44	0.68569
2.59	0.66858
2.53	0.66228
2.38	0.69754
2.63	0.68921
2.31	0.70641
2.33	0.70082
2.35	0.69513
2.4	0.69717
2.53	0.67869
2.4	0.68303
2.67	0.68039
2.51	0.6892
2.28	0.70323
2.38	0.7045
2.2	0.71199
2.37	0.70592
2.73	0.67825
2.36	0.70318
2.35	0.70228
2.18	0.72474
2.56	0.69528
2.76	0.65628
2.36	0.71422
2.44	0.68587
2.59	0.67266
2.41	0.70047
1.83	0.75472
2.2	0.73186
2.17	0.73053
2.18	0.73068
2.21	0.72118
2.07	0.72415
2.51	0.6913
2.29	0.70161
2.08	0.72094
2.06	0.73053
2.14	0.71485
2.15	0.73145
2.12	0.72695
2.19	0.72808
2.17	0.73656
2.22	0.71263
1.93	0.73709
2.02	0.73955
2.03	0.7248
2.25	0.71832
2.09	0.73797
2.23	0.72095
2.02	0.73369
2.13	0.73337
2.6	0.68835
2.05	0.71895
1.99	0.73634
2.2	0.7286
2.0	0.73407
2.02	0.72924
2.04	0.72447
1.99	0.73977
2.1	0.73776
2.49	0.67093
2.1	0.7223
2.39	0.69188
2.05	0.71499
2.01	0.74754
2.19	0.72902
2.04	0.73584
2.11	0.73364
2.13	0.73165
1.96	0.74631
2.26	0.7105
2.17	0.72038
2.24	0.72114
2.17	0.73434
1.93	0.73979
1.88	0.74411
2.01	0.75822
2.13	0.73406
2.41	0.72058
2.13	0.73095
2.06	0.74912
1.86	0.75984
1.99	0.74011
2.37	0.69717
2.04	0.74843
2.02	0.74231
2.31	0.71256
1.87	0.75232
2.36	0.7113
2.47	0.69322
2.25	0.71293
2.52	0.71138
2.55	0.68258
2.59	0.69317
2.86	0.65555
2.68	0.68249
2.6	0.68563
2.62	0.692
2.32	0.69998
2.26	0.71394
2.38	0.68882
2.34	0.70401
2.29	0.71778
2.66	0.68059
2.47	0.71828
2.28	0.71129
2.4	0.7082
2.6	0.69803
2.62	0.69685
2.47	0.68528
2.62	0.69095
2.5	0.70525
2.79	0.66569
2.2	0.70847
2.32	0.70695
2.54	0.68617
2.58	0.69609
2.58	0.68648
2.53	0.68623
2.5	0.70292
2.31	0.70712
2.7	0.66456
2.28	0.70578
2.38	0.70036
2.5	0.67724
2.49	0.70841
2.71	0.69884
2.4	0.71881
2.19	0.7169
2.2	0.71465
2.26	0.70952
2.39	0.69899
2.35	0.70526
2.6	0.68173
2.51	0.70842
2.35	0.71364
2.37	0.71084
2.25	0.71335
2.31	0.72021
2.57	0.69971
2.07	0.71257
2.49	0.71384
2.14	0.72653
2.54	0.70999
2.57	0.67073
2.34	0.72339
2.3	0.70152
2.59	0.69045
2.23	0.71045
2.39	0.7008
2.59	0.6724
2.41	0.6855
2.3	0.67761
2.74	0.66542
2.59	0.67189
2.06	0.70388
2.81	0.64581
2.57	0.67443
2.45	0.67359
2.62	0.66229
2.3	0.70314
2.6	0.66599
2.52	0.67415
2.6	0.68943
2.72	0.6568
2.38	0.69009
2.56	0.68598
2.44	0.68227
2.73	0.66644
2.6	0.68993
2.72	0.65968
2.5	0.69093
2.55	0.6879
2.85	0.63518
2.47	0.67871
2.31	0.68544
2.65	0.68314
2.54	0.68535
2.49	0.68672
2.5	0.67999
2.46	0.69398
2.32	0.7001
2.94	0.62009
2.64	0.67485
2.64	0.65669
2.59	0.65777
2.49	0.69824
2.71	0.68425
2.44	0.69603
2.45	0.68845
2.47	0.68699
2.46	0.69304
2.7	0.66081
2.55	0.66816
2.71	0.68099
2.49	0.68085
2.39	0.69357
2.32	0.70105
2.25	0.71141
2.47	0.69222
2.57	0.66431
2.28	0.69416
2.32	0.70005
2.25	0.72069
2.53	0.68692
2.68	0.64945
2.43	0.70258
2.49	0.68567
2.64	0.66818
2.47	0.70127
2.07	0.73747
2.2	0.73569
2.12	0.73825
2.09	0.74474
2.3	0.72276
2.31	0.72608
2.57	0.68805
2.25	0.72396
2.2	0.71601
2.17	0.72463
2.06	0.73908
2.15	0.71594
2.01	0.73953
2.13	0.74003
2.22	0.74572
2.24	0.7252
2.09	0.74952
2.07	0.74383
2.11	0.74018
2.23	0.7338
2.28	0.71879
2.19	0.73139
2.71	0.70137
2.22	0.73072
2.56	0.71113
2.03	0.73879
2.09	0.73427
2.36	0.7065
2.18	0.72333
2.29	0.70187
2.19	0.71128
2.18	0.72495
2.22	0.72202
2.3	0.70602
2.03	0.74317
2.23	0.73213
2.09	0.7239
2.22	0.72969
2.35	0.71946
2.17	0.72825
2.04	0.74971
2.02	0.74943
2.11	0.74046
2.17	0.73668
2.1	0.74197
2.51	0.69554
2.06	0.73422
2.0	0.74277
2.23	0.73154
2.2	0.73018
2.19	0.73708
2.44	0.73265
2.06	0.72056
2.04	0.73893
2.11	0.74054
2.32	0.74058
2.23	0.70105
2.21	0.74301
2.05	0.73743
2.18	0.71195
2.03	0.74354
2.15	0.73839
2.28	0.71815
2.15	0.72896
2.18	0.7257
2.48	0.71001
2.45	0.71952
2.56	0.68587
2.42	0.70028
2.16	0.71283
2.47	0.71737
2.17	0.71082
2.17	0.72909
2.17	0.7181
2.23	0.72074
1.99	0.73052
2.43	0.70638
2.14	0.73546
2.07	0.73081
2.33	0.72534
2.27	0.71336
2.17	0.72598
2.3	0.70955
2.49	0.71793
2.16	0.72362
2.59	0.68503
2.05	0.71996
2.17	0.7289
2.27	0.71817
2.12	0.72305
2.19	0.72017
2.11	0.71638
2.04	0.73194
2.14	0.73336
2.61	0.67199
2.13	0.71787
2.26	0.70681
2.31	0.70553
2.07	0.73323
2.45	0.7251
2.05	0.73216
2.12	0.73102
2.05	0.72993
2.01	0.73352
2.24	0.7094
2.15	0.72148
2.51	0.71305
2.43	0.72368
1.97	0.73537
2.08	0.73618
2.06	0.74291
2.11	0.73333
2.36	0.71616
2.11	0.72797
1.99	0.74305
1.88	0.7539
2.43	0.73259
2.4	0.69333
1.96	0.74402
2.12	0.73001
2.23	0.70948
1.95	0.74129
1.94	0.73693
2.2	0.73427
2.17	0.73381
2.06	0.73952
2.21	0.71861
2.46	0.72162
2.6	0.67906
2.18	0.72151
2.19	0.70688
2.29	0.71873
2.03	0.73221
2.13	0.70938
2.02	0.73038
2.03	0.73818
2.1	0.74317
2.38	0.71974
2.07	0.74131
2.04	0.73667
2.17	0.72788
2.17	0.73003
2.24	0.71595
2.08	0.72922
2.6	0.70209
2.18	0.72379
2.53	0.6993
1.93	0.73835
