design;pore_hydro;surf_hydro;all_hydro;beta_prop;category
sol_13_0017_5.fasta;2.084375;-2.525641025641026;-0.7302752293577982;na;medref_soluble
sol_13_0057_7.fasta;1.471875;-2.2974358974358977;-0.9055045871559639;na;medref_soluble
sol_13_0073_0.fasta;1.7312500000000002;-1.4128205128205127;-0.18256880733944955;na;medref_soluble
sol_13_0074_3.fasta;1.9625;-2.576923076923077;-0.7302752293577984;na;medref_soluble
sol_13_0074_9.fasta;1.6749999999999998;-2.1410256410256414;-0.731192660550459;na;medref_soluble
sol_14_0006_3.fasta;1.6906249999999998;-1.8333333333333337;-0.6192660550458717;na;medref_soluble
sol_14_0006_9.fasta;1.7937500000000002;-1.0897435897435896;-0.25596330275229345;na;medref_soluble
sol_14_0048_3.fasta;0.9531250000000002;-1.335897435897436;-0.6146788990825688;na;medref_soluble
sol_14_0048_9.fasta;1.5843750000000003;-1.7820512820512828;-0.6110091743119266;na;medref_soluble
sol_14_0065_5.fasta;1.7312500000000002;-1.4358974358974363;-0.3522935779816513;na;medref_soluble
sol_14_0079_3.fasta;1.553125;-2.1820512820512827;-0.6944954128440367;na;medref_soluble
sol_14_0079_9.fasta;1.3593750000000002;-2.3717948717948723;-0.8853211009174315;na;medref_soluble
sol_15_0035_1.fasta;1.70625;-1.2384615384615387;-0.265137614678899;na;medref_soluble
sol_15_0046_3.fasta;2.4156249999999995;-2.4871794871794877;-0.5339449541284405;na;medref_soluble
sol_15_0046_9.fasta;2.3937499999999994;-1.9692307692307696;-0.32660550458715587;na;medref_soluble
sol_15_0050_3.fasta;1.5374999999999999;-1.5769230769230778;-0.42844036697247684;na;medref_soluble
sol_15_0050_9.fasta;1.8937499999999998;-1.6205128205128208;-0.3394495412844034;na;medref_soluble
sol_15_0057_0.fasta;1.6500000000000001;-2.2051282051282053;-0.7605504587155966;na;medref_soluble
sol_15_0058_5.fasta;1.6718750000000002;-1.7153846153846155;-0.3807339449541284;na;medref_soluble
sol_15_0059_2.fasta;2.05625;-2.3743589743589744;-0.7000000000000001;na;medref_soluble
sol_15_0059_8.fasta;2.2249999999999996;-2.4538461538461545;-0.56697247706422;na;medref_soluble
sol_15_0098_7.fasta;1.59375;-1.7256410256410264;-0.43027522935779816;na;medref_soluble
sol_16_0044_5.fasta;2.009375;-2.2230769230769236;-0.33577981651376126;na;medref_soluble
sol_16_0057_6.fasta;1.915625;-2.597435897435898;-0.6422018348623857;na;medref_soluble
sol_17_0016_1.fasta;1.70625;-2.615384615384616;-0.9642201834862392;na;medref_soluble
sol_17_0020_2.fasta;1.9125000000000005;-2.0256410256410264;-0.39999999999999986;na;medref_soluble
sol_17_0020_8.fasta;1.9437500000000005;-2.0820512820512826;-0.41651376146789;na;medref_soluble
sol_17_0050_7.fasta;2.1625;-2.0615384615384618;-0.6587155963302753;na;medref_soluble
sol_17_0052_7.fasta;2.109375;-1.3051282051282054;-0.14220183486238536;na;medref_soluble
sol_17_0071_3.fasta;2.146875;-2.561538461538462;-0.5990825688073396;na;medref_soluble
sol_17_0071_9.fasta;2.0875;-2.4435897435897442;-0.5743119266055049;na;medref_soluble
sol_17_0085_2.fasta;1.171875;-1.8153846153846154;-0.6311926605504589;na;medref_soluble
sol_17_0085_8.fasta;1.88125;-2.31025641025641;-0.6183486238532112;na;medref_soluble
sol_17_0097_6.fasta;2.3593750000000004;-2.0307692307692307;-0.3733944954128439;na;medref_soluble
sol_18_0053_3.fasta;1.9406250000000003;-1.8589743589743593;-0.2495412844036697;na;medref_soluble
sol_18_0053_9.fasta;1.8875000000000002;-1.6538461538461542;-0.17339449541284405;na;medref_soluble
sol_18_0069_2.fasta;1.9374999999999998;-1.57948717948718;-0.16880733944954124;na;medref_soluble
sol_18_0069_8.fasta;1.9812499999999997;-1.5512820512820515;-0.14587155963302748;na;medref_soluble
sol_19_0009_1.fasta;1.7375;-2.1128205128205133;-0.6541284403669727;na;medref_soluble
sol_19_0049_3.fasta;1.8125;-1.8871794871794878;-0.42568807339449527;na;medref_soluble
sol_19_0049_9.fasta;1.83125;-1.8769230769230774;-0.41376146788990814;na;medref_soluble
sol_19_0050_6.fasta;1.734375;-1.6051282051282054;-0.45412844036697236;na;medref_soluble
sol_19_0075_6.fasta;1.5062499999999996;-2.128205128205128;-0.6394495412844041;na;medref_soluble
sol_20_0011_6.fasta;1.5343749999999996;-2.017948717948718;-0.5743119266055048;na;medref_soluble
sol_20_0044_3.fasta;2.365624999999999;-2.4435897435897442;-0.5119266055045874;na;medref_soluble
sol_20_0044_9.fasta;2.378125;-2.3692307692307697;-0.4990825688073395;na;medref_soluble
sol_20_0046_3.fasta;2.2125000000000004;-1.902564102564103;-0.3816513761467888;na;medref_soluble
sol_20_0046_9.fasta;2.2062500000000003;-2.048717948717949;-0.4357798165137615;na;medref_soluble
sol_2_0007_1.fasta;1.7999999999999998;-1.1871794871794872;-0.18532110091743126;na;medref_soluble
sol_20_0072_0.fasta;2.0468750000000004;-2.094871794871795;-0.5137614678899082;na;medref_soluble
sol_20_0098_7.fasta;2.2874999999999996;-2.0641025641025648;-0.5055045871559636;na;medref_soluble
sol_2_0027_2.fasta;2.3468750000000003;-1.2846153846153845;0.07614678899082566;na;medref_soluble
sol_2_0027_8.fasta;2.325;-1.9256410256410255;-0.15963302752293557;na;medref_soluble
sol_2_0028_7.fasta;2.1531249999999993;-2.1512820512820516;-0.4293577981651375;na;medref_soluble
sol_2_0056_0.fasta;1.7656249999999998;-1.7307692307692315;-0.36605504587155957;na;medref_soluble
sol_21_0061_1.fasta;1.7750000000000001;-1.635897435897436;-0.3403669724770641;na;medref_soluble
sol_21_0081_0.fasta;1.796875;-1.302564102564103;-0.3275229357798163;na;medref_soluble
sol_22_0030_6.fasta;1.96875;-1.258974358974359;-0.08990825688073398;na;medref_soluble
sol_22_0084_5.fasta;2.028125;-1.5205128205128207;-0.2532110091743119;na;medref_soluble
sol_23_0008_5.fasta;2.2781249999999993;-2.325641025641026;-0.35688073394495406;na;medref_soluble
sol_23_0069_3.fasta;2.4187499999999997;-2.641025641025642;-0.6697247706422017;na;medref_soluble
sol_23_0069_9.fasta;1.921875;-2.1512820512820516;-0.5935779816513761;na;medref_soluble
sol_23_0097_4.fasta;1.8468750000000005;-1.5769230769230775;-0.43302752293578006;na;medref_soluble
sol_24_0088_0.fasta;1.51875;-1.307692307692308;-0.3064220183486236;na;medref_soluble
sol_25_0030_3.fasta;1.3500000000000008;-1.8282051282051288;-0.5706422018348625;na;medref_soluble
sol_25_0030_9.fasta;1.3781250000000003;-1.9076923076923085;-0.5935779816513763;na;medref_soluble
sol_25_0042_6.fasta;2.0031250000000003;-2.0948717948717954;-0.5146788990825687;na;medref_soluble
sol_25_0065_6.fasta;1.5000000000000002;-1.5820512820512822;-0.33486238532110085;na;medref_soluble
sol_25_0087_7.fasta;1.965625;-1.4487179487179491;-0.25229357798165114;na;medref_soluble
sol_26_0086_6.fasta;1.978125;-1.476923076923077;-0.07614678899082568;na;medref_soluble
sol_27_0007_3.fasta;2.23125;-1.512820512820513;-0.28532110091743096;na;medref_soluble
sol_27_0007_9.fasta;2.0937500000000004;-2.0179487179487183;-0.5412844036697249;na;medref_soluble
sol_27_0019_5.fasta;1.8468750000000003;-2.7153846153846164;-0.8201834862385325;na;medref_soluble
sol_27_0035_4.fasta;1.6000000000000003;-1.4230769230769234;-0.2816513761467888;na;medref_soluble
sol_27_0070_5.fasta;1.7375000000000003;-1.7487179487179492;-0.42110091743119293;na;medref_soluble
sol_27_0077_6.fasta;0.94375;-2.05897435897436;-0.8018348623853216;na;medref_soluble
sol_28_0015_4.fasta;2.425;-2.3256410256410263;-0.4119266055045872;na;medref_soluble
sol_28_0095_4.fasta;1.8750000000000004;-0.9230769230769229;0.0073394495412844075;na;medref_soluble
sol_29_0011_2.fasta;1.5499999999999998;-1.67948717948718;-0.44036697247706413;na;medref_soluble
sol_29_0011_8.fasta;1.5187499999999998;-2.210256410256411;-0.696330275229358;na;medref_soluble
sol_29_0032_6.fasta;1.9125000000000005;-2.0282051282051285;-0.43853211009174314;na;medref_soluble
sol_29_0100_4.fasta;1.59375;-1.8794871794871797;-0.5587155963302752;na;medref_soluble
sol_30_0058_5.fasta;1.7968750000000002;-1.8564102564102565;-0.30366972477064214;na;medref_soluble
sol_3_0032_7.fasta;1.8875000000000002;-2.243589743589744;-0.4541284403669724;na;medref_soluble
sol_31_0008_1.fasta;1.7187500000000002;-1.6641025641025642;-0.363302752293578;na;medref_soluble
sol_31_0050_1.fasta;1.7343750000000004;-1.4589743589743587;-0.30183486238532087;na;medref_soluble
sol_32_0010_5.fasta;1.8968749999999999;-1.7153846153846155;-0.4733944954128441;na;medref_soluble
sol_33_0035_7.fasta;2.0281249999999997;-2.1179487179487184;-0.35229357798165106;na;medref_soluble
sol_34_0013_5.fasta;1.33125;-1.9641025641025642;-0.4036697247706422;na;medref_soluble
sol_37_0005_3.fasta;2.1343750000000004;-2.5512820512820515;-0.7440366972477065;na;medref_soluble
sol_37_0005_9.fasta;1.9187500000000002;-2.484615384615385;-0.7623853211009177;na;medref_soluble
sol_37_0074_1.fasta;1.98125;-1.2641025641025643;-0.15779816513761458;na;medref_soluble
sol_37_0079_4.fasta;1.9062499999999998;-2.0794871794871796;-0.6541284403669724;na;medref_soluble
sol_38_0012_7.fasta;1.9875000000000003;-2.328205128205129;-0.6064220183486241;na;medref_soluble
sol_38_0016_3.fasta;1.734375;-1.951282051282052;-0.49724770642201865;na;medref_soluble
sol_38_0016_9.fasta;1.8531250000000001;-1.7717948717948724;-0.39724770642201856;na;medref_soluble
sol_38_0049_0.fasta;1.9781250000000001;-0.9076923076923075;0.04128440366972495;na;medref_soluble
sol_38_0092_7.fasta;1.4156250000000001;-1.8179487179487184;-0.5385321100917432;na;medref_soluble
sol_39_0024_6.fasta;1.578125;-1.930769230769231;-0.6944954128440367;na;medref_soluble
sol_39_0060_0.fasta;1.6062499999999995;-2.0333333333333337;-0.6321100917431196;na;medref_soluble
sol_39_0089_0.fasta;1.8437499999999998;-1.9179487179487182;-0.4376146788990829;na;medref_soluble
sol_5_0006_3.fasta;1.9062500000000004;-1.892307692307693;-0.45321100917431184;na;medref_soluble
sol_5_0006_9.fasta;2.0437499999999997;-1.8435897435897441;-0.39449541284403655;na;medref_soluble
sol_5_0084_3.fasta;2.1500000000000004;-1.8025641025641028;-0.3376146788990825;na;medref_soluble
sol_5_0084_9.fasta;2.1625000000000005;-2.0333333333333337;-0.41559633027522935;na;medref_soluble
sol_6_0034_2.fasta;2.1156249999999996;-2.47948717948718;-0.4238532110091743;na;medref_soluble
sol_6_0034_8.fasta;2.0124999999999997;-2.294871794871795;-0.34770642201834856;na;medref_soluble
sol_7_0002_3.fasta;2.3156249999999994;-2.392307692307693;-0.5073394495412843;na;medref_soluble
sol_7_0002_9.fasta;2.040625;-2.0717948717948724;-0.5266055045871559;na;medref_soluble
sol_8_0086_4.fasta;2.0312499999999996;-1.6282051282051286;-0.2165137614678899;na;medref_soluble
sol_9_0024_5.fasta;1.5781250000000004;-1.7717948717948724;-0.43577981651376146;na;medref_soluble
sol_0_0004_7.fasta;2.13125;-1.4102564102564104;-0.12201834862385327;na;medref_soluble
sol_0_0007_0.fasta;1.5843749999999999;-2.0794871794871796;-0.6596330275229361;na;medref_soluble
sol_0_0018_1.fasta;1.8375000000000004;-1.9435897435897438;-0.5669724770642203;na;medref_soluble
sol_0_0042_1.fasta;1.7218750000000005;-1.7461538461538464;-0.41559633027522924;na;medref_soluble
sol_0_0052_5.fasta;1.8624999999999998;-2.156410256410257;-0.4522935779816514;na;medref_soluble
sol_10_0012_5.fasta;1.8937500000000005;-2.3897435897435906;-0.6146788990825691;na;medref_soluble
sol_10_0040_3.fasta;1.8624999999999998;-2.243589743589744;-0.5293577981651376;na;medref_soluble
sol_10_0040_9.fasta;2.0531249999999996;-2.7282051282051296;-0.6477064220183487;na;medref_soluble
sol_10_0050_7.fasta;1.3937499999999998;-2.01025641025641;-0.7073394495412847;na;medref_soluble
sol_10_0056_3.fasta;1.8781250000000003;-2.3717948717948727;-0.6678899082568811;na;medref_soluble
sol_10_0056_9.fasta;1.9625;-2.0307692307692307;-0.4660550458715597;na;medref_soluble
sol_10_0068_6.fasta;2.1093750000000004;-1.625641025641026;-0.3477064220183485;na;medref_soluble
sol_10_0094_1.fasta;1.9218750000000004;-1.8974358974358978;-0.44403669724770645;na;medref_soluble
sol_10_0097_6.fasta;1.7062500000000005;-1.7589743589743596;-0.7183486238532111;na;medref_soluble
sol_1_0036_2.fasta;1.796875;-1.5794871794871799;-0.256880733944954;na;medref_soluble
sol_1_0036_8.fasta;1.6937499999999999;-1.5230769230769237;-0.28348623853210986;na;medref_soluble
sol_1_0058_1.fasta;1.7531250000000005;-1.1128205128205126;-0.17247706422018347;na;medref_soluble
sol_1_0074_0.fasta;1.975;-2.915384615384616;-0.9247706422018352;na;medref_soluble
sol_1_0088_7.fasta;1.54375;-1.7461538461538468;-0.38256880733944965;na;medref_soluble
sol_11_0009_2.fasta;1.2750000000000001;-1.2435897435897434;-0.2706422018348623;na;medref_soluble
sol_11_0009_8.fasta;0.921875;-1.2256410256410255;-0.36788990825688056;na;medref_soluble
sol_11_0020_0.fasta;1.8468750000000003;-2.0051282051282056;-0.4935779816513761;na;medref_soluble
sol_11_0067_1.fasta;1.3968749999999999;-2.366666666666667;-0.8284403669724776;na;medref_soluble
sol_11_0092_7.fasta;1.546875;-1.3641025641025641;-0.2990825688073392;na;medref_soluble
sol_12_0028_0.fasta;2.3750000000000004;-2.6538461538461546;-0.5688073394495413;na;medref_soluble
sol_12_0032_2.fasta;1.7375000000000003;-2.351282051282052;-0.5137614678899083;na;medref_soluble
sol_12_0032_8.fasta;1.7125000000000001;-2.37948717948718;-0.5522935779816514;na;medref_soluble
sol_13_0013_4.fasta;1.3124999999999998;-1.9487179487179493;-0.655963302752294;na;medref_soluble
sol_13_0017_0.fasta;1.9625;-2.451282051282051;-0.6651376146788991;na;medref_soluble
sol_13_0057_2.fasta;1.6593749999999998;-2.1538461538461537;-0.79908256880734;na;medref_soluble
sol_13_0057_8.fasta;1.6218750000000002;-2.330769230769231;-0.8733944954128444;na;medref_soluble
sol_13_0073_5.fasta;1.8843750000000006;-1.851282051282051;-0.29449541284403663;na;medref_soluble
sol_13_0074_6.fasta;1.93125;-2.400000000000001;-0.7174311926605507;na;medref_soluble
sol_14_0006_6.fasta;1.5281249999999997;-1.5128205128205132;-0.5522935779816515;na;medref_soluble
sol_14_0048_6.fasta;1.4375;-1.2179487179487183;-0.4513761467889908;na;medref_soluble
sol_14_0065_0.fasta;1.4187500000000004;-2.1589743589743593;-0.7825688073394498;na;medref_soluble
sol_14_0079_6.fasta;1.4500000000000002;-1.9435897435897438;-0.6880733944954127;na;medref_soluble
sol_15_0035_4.fasta;1.484375;-2.0641025641025643;-0.624770642201835;na;medref_soluble
sol_15_0046_6.fasta;2.4343749999999997;-2.4589743589743596;-0.5128440366972477;na;medref_soluble
sol_15_0050_6.fasta;1.99375;-1.5692307692307697;-0.2917431192660548;na;medref_soluble
sol_15_0057_5.fasta;1.8250000000000002;-1.9410256410256408;-0.6321100917431192;na;medref_soluble
sol_15_0058_0.fasta;2.0187500000000003;-2.38974358974359;-0.5596330275229358;na;medref_soluble
sol_15_0059_7.fasta;2.0500000000000003;-2.4487179487179493;-0.7577981651376148;na;medref_soluble
sol_15_0098_2.fasta;1.684375;-1.5666666666666673;-0.2981651376146788;na;medref_soluble
sol_15_0098_8.fasta;1.6812500000000001;-1.202564102564103;-0.16788990825688072;na;medref_soluble
sol_16_0044_0.fasta;1.8937499999999998;-2.105128205128205;-0.32660550458715587;na;medref_soluble
sol_16_0057_3.fasta;1.9406250000000003;-1.8743589743589752;-0.3724770642201833;na;medref_soluble
sol_16_0057_9.fasta;1.175;-2.074358974358975;-0.6311926605504591;na;medref_soluble
sol_17_0016_4.fasta;1.70625;-2.402564102564103;-0.8587155963302758;na;medref_soluble
sol_17_0020_7.fasta;2.0500000000000007;-2.171794871794872;-0.4119266055045872;na;medref_soluble
sol_17_0050_2.fasta;2.175;-1.9769230769230774;-0.624770642201835;na;medref_soluble
sol_17_0050_8.fasta;2.1625;-2.1358974358974363;-0.7146788990825691;na;medref_soluble
sol_17_0052_2.fasta;2.196875;-1.7897435897435896;-0.2532110091743118;na;medref_soluble
sol_17_0052_8.fasta;2.2781249999999997;-1.3102564102564105;-0.05963302752293581;na;medref_soluble
sol_17_0071_6.fasta;2.1874999999999996;-2.461538461538462;-0.5458715596330278;na;medref_soluble
sol_17_0085_7.fasta;1.54375;-1.9589743589743591;-0.5155963302752293;na;medref_soluble
sol_17_0097_3.fasta;2.321875;-1.4000000000000001;-0.15871559633027507;na;medref_soluble
sol_17_0097_9.fasta;2.403125;-2.115384615384616;-0.3908256880733945;na;medref_soluble
sol_18_0053_6.fasta;1.6906250000000003;-2.097435897435898;-0.49357798165137623;na;medref_soluble
sol_18_0069_7.fasta;1.8374999999999997;-1.6179487179487182;-0.21743119266055028;na;medref_soluble
sol_19_0009_4.fasta;1.3531250000000001;-1.8717948717948723;-0.6715596330275232;na;medref_soluble
sol_19_0049_6.fasta;1.8218750000000004;-1.5974358974358978;-0.2908256880733944;na;medref_soluble
sol_19_0050_3.fasta;1.703125;-1.6384615384615389;-0.4926605504587157;na;medref_soluble
sol_19_0050_9.fasta;1.6750000000000003;-1.312820512820513;-0.3669724770642199;na;medref_soluble
sol_19_0075_3.fasta;1.5968749999999998;-2.364102564102564;-0.6596330275229358;na;medref_soluble
sol_19_0075_9.fasta;1.6125;-1.841025641025641;-0.4678899082568808;na;medref_soluble
sol_20_0011_3.fasta;1.9218749999999998;-2.1743589743589746;-0.5165137614678901;na;medref_soluble
sol_20_0011_9.fasta;1.93125;-2.0153846153846158;-0.4568807339449543;na;medref_soluble
sol_20_0044_6.fasta;2.59375;-2.2076923076923083;-0.37798165137614703;na;medref_soluble
sol_20_0046_6.fasta;2.0937500000000004;-2.105128205128205;-0.48899082568807345;na;medref_soluble
sol_20_0072_5.fasta;2.015625;-2.187179487179488;-0.5642201834862386;na;medref_soluble
sol_2_0007_4.fasta;1.7937499999999997;-0.9769230769230768;-0.15137614678899083;na;medref_soluble
sol_20_0098_2.fasta;2.18125;-1.902564102564103;-0.47522935779816516;na;medref_soluble
sol_20_0098_8.fasta;2.175;-2.2205128205128215;-0.6238532110091746;na;medref_soluble
sol_2_0027_7.fasta;1.9968750000000002;-2.0153846153846158;-0.3000000000000001;na;medref_soluble
sol_2_0028_2.fasta;1.896875;-2.7384615384615394;-0.7596330275229363;na;medref_soluble
sol_2_0028_8.fasta;2.01875;-2.4205128205128212;-0.5880733944954127;na;medref_soluble
sol_2_0056_5.fasta;1.5624999999999998;-1.7923076923076928;-0.44770642201834865;na;medref_soluble
sol_21_0061_4.fasta;1.6562500000000004;-2.097435897435898;-0.5981651376146788;na;medref_soluble
sol_21_0081_5.fasta;1.4781249999999997;-1.1641025641025644;-0.3715596330275228;na;medref_soluble
sol_22_0030_3.fasta;1.921875;-2.2538461538461543;-0.488073394495413;na;medref_soluble
sol_22_0030_9.fasta;1.8125000000000004;-2.1256410256410265;-0.5027522935779816;na;medref_soluble
sol_22_0084_0.fasta;2.0;-1.9820512820512823;-0.4266055045871559;na;medref_soluble
sol_23_0008_0.fasta;2.0968749999999994;-2.56923076923077;-0.49174311926605513;na;medref_soluble
sol_23_0069_6.fasta;2.3531249999999995;-2.058974358974359;-0.4339449541284402;na;medref_soluble
sol_23_0097_1.fasta;2.0781250000000004;-0.7794871794871793;-0.07981651376146776;na;medref_soluble
sol_24_0088_5.fasta;1.240625;-1.484615384615385;-0.4752293577981651;na;medref_soluble
sol_25_0030_6.fasta;0.8281250000000001;-2.120512820512821;-0.8247706422018353;na;medref_soluble
sol_25_0042_3.fasta;1.7656250000000002;-1.371794871794872;-0.39266055045871556;na;medref_soluble
sol_25_0042_9.fasta;1.8843750000000004;-1.7282051282051287;-0.4146788990825687;na;medref_soluble
sol_25_0065_3.fasta;1.615625;-2.0128205128205137;-0.43394495412844036;na;medref_soluble
sol_25_0065_9.fasta;1.6375;-1.5794871794871799;-0.2724770642201835;na;medref_soluble
sol_25_0087_2.fasta;1.2999999999999998;-1.3;-0.4229357798165137;na;medref_soluble
sol_25_0087_8.fasta;1.7468750000000002;-1.4871794871794874;-0.3183486238532109;na;medref_soluble
sol_26_0086_3.fasta;2.35625;-1.4358974358974361;0.04954128440366974;na;medref_soluble
sol_26_0086_9.fasta;2.0187499999999994;-1.517948717948718;-0.1091743119266055;na;medref_soluble
sol_27_0007_6.fasta;1.9593750000000005;-1.5743589743589748;-0.422018348623853;na;medref_soluble
sol_27_0019_0.fasta;1.596875;-2.571794871794873;-0.8385321100917436;na;medref_soluble
sol_27_0035_1.fasta;1.35;-2.0384615384615388;-0.5743119266055048;na;medref_soluble
sol_27_0070_0.fasta;1.9656250000000002;-1.710256410256411;-0.457798165137615;na;medref_soluble
sol_27_0077_3.fasta;1.70625;-1.9666666666666675;-0.5449541284403674;na;medref_soluble
sol_27_0077_9.fasta;1.2718750000000003;-2.1435897435897444;-0.7357798165137619;na;medref_soluble
sol_28_0015_1.fasta;2.296875;-2.4102564102564106;-0.4834862385321102;na;medref_soluble
sol_28_0095_1.fasta;1.5218749999999999;-1.2871794871794868;-0.19174311926605497;na;medref_soluble
sol_29_0011_7.fasta;1.6843749999999995;-1.6435897435897437;-0.35596330275229343;na;medref_soluble
sol_29_0032_3.fasta;2.053125;-1.4205128205128212;-0.15137614678899083;na;medref_soluble
sol_29_0032_9.fasta;1.9875000000000003;-1.7692307692307696;-0.29541284403669715;na;medref_soluble
sol_29_0100_1.fasta;1.653125;-1.6282051282051286;-0.45137614678899074;na;medref_soluble
sol_30_0058_0.fasta;1.8125000000000002;-1.9076923076923078;-0.2963302752293578;na;medref_soluble
sol_3_0032_2.fasta;1.83125;-2.5076923076923086;-0.6165137614678899;na;medref_soluble
sol_3_0032_8.fasta;2.0624999999999996;-2.1128205128205138;-0.46146788990825677;na;medref_soluble
sol_31_0008_4.fasta;1.69375;-1.5307692307692309;-0.3403669724770641;na;medref_soluble
sol_31_0050_4.fasta;1.7875;-2.0000000000000004;-0.5275229357798163;na;medref_soluble
sol_32_0010_0.fasta;1.9843749999999998;-1.694871794871795;-0.4403669724770644;na;medref_soluble
sol_33_0035_2.fasta;1.3031249999999999;-2.1358974358974367;-0.5715596330275232;na;medref_soluble
sol_33_0035_8.fasta;1.7312499999999997;-1.68974358974359;-0.29174311926605473;na;medref_soluble
sol_34_0013_0.fasta;1.1437500000000003;-2.2615384615384624;-0.565137614678899;na;medref_soluble
sol_37_0005_6.fasta;2.0500000000000003;-2.7615384615384624;-0.8266055045871562;na;medref_soluble
sol_37_0074_4.fasta;1.9687499999999998;-1.6461538461538463;-0.3229357798165135;na;medref_soluble
sol_37_0079_1.fasta;1.8937499999999994;-2.5230769230769234;-0.7871559633027526;na;medref_soluble
sol_38_0012_2.fasta;2.14375;-2.4076923076923085;-0.5596330275229359;na;medref_soluble
sol_38_0012_8.fasta;1.921875;-2.1205128205128214;-0.5807339449541284;na;medref_soluble
sol_38_0016_6.fasta;1.628125;-2.076923076923077;-0.5587155963302755;na;medref_soluble
sol_38_0049_5.fasta;1.7406249999999999;-2.030769230769231;-0.4486238532110091;na;medref_soluble
sol_38_0092_2.fasta;1.909375;-1.430769230769231;-0.2027522935779816;na;medref_soluble
sol_38_0092_8.fasta;1.5718750000000001;-1.8589743589743593;-0.48440366972477067;na;medref_soluble
sol_39_0024_3.fasta;1.40625;-2.18974358974359;-0.8403669724770646;na;medref_soluble
sol_39_0024_9.fasta;1.0875;-1.7948717948717952;-0.7899082568807339;na;medref_soluble
sol_39_0060_5.fasta;1.7031249999999998;-1.953846153846154;-0.5697247706422017;na;medref_soluble
sol_39_0089_5.fasta;1.684375;-1.5794871794871796;-0.275229357798165;na;medref_soluble
sol_5_0006_6.fasta;2.1999999999999997;-2.0256410256410264;-0.4146788990825688;na;medref_soluble
sol_5_0084_6.fasta;2.0937500000000004;-2.130769230769231;-0.47155963302752285;na;medref_soluble
sol_6_0034_7.fasta;1.98125;-1.7589743589743596;-0.20550458715596331;na;medref_soluble
sol_7_0002_6.fasta;2.11875;-2.2307692307692317;-0.5844036697247706;na;medref_soluble
sol_8_0086_1.fasta;2.0062499999999996;-1.4769230769230768;-0.2504587155963302;na;medref_soluble
sol_9_0024_0.fasta;1.5593750000000004;-1.9589743589743596;-0.5082568807339451;na;medref_soluble
sol_0_0004_3.fasta;1.7125000000000001;-1.8641025641025648;-0.3899082568807339;na;medref_soluble
sol_0_0004_9.fasta;2.0906249999999997;-1.7820512820512824;-0.2788990825688071;na;medref_soluble
sol_0_0007_4.fasta;1.7625000000000002;-2.143589743589744;-0.5834862385321101;na;medref_soluble
sol_0_0018_5.fasta;2.0437499999999997;-2.125641025641026;-0.6018348623853211;na;medref_soluble
sol_0_0042_5.fasta;1.7468750000000002;-1.7794871794871796;-0.4201834862385319;na;medref_soluble
sol_0_0052_1.fasta;1.9312499999999995;-2.220512820512821;-0.4256880733944954;na;medref_soluble
sol_10_0012_1.fasta;1.834375;-1.8717948717948723;-0.428440366972477;na;medref_soluble
sol_10_0040_7.fasta;1.865625;-2.6384615384615393;-0.6706422018348626;na;medref_soluble
sol_10_0050_3.fasta;1.7874999999999999;-2.033333333333334;-0.6018348623853214;na;medref_soluble
sol_10_0050_9.fasta;1.7125;-1.371794871794872;-0.3871559633027522;na;medref_soluble
sol_10_0056_7.fasta;1.7999999999999998;-1.735897435897436;-0.4376146788990825;na;medref_soluble
sol_10_0068_2.fasta;2.04375;-1.8333333333333341;-0.44220183486238535;na;medref_soluble
sol_10_0068_8.fasta;2.1656250000000004;-1.9692307692307698;-0.4568807339449541;na;medref_soluble
sol_10_0094_5.fasta;2.1656250000000004;-1.8589743589743597;-0.38807339449541284;na;medref_soluble
sol_10_0097_2.fasta;1.8218750000000004;-2.4410256410256417;-0.9284403669724774;na;medref_soluble
sol_10_0097_8.fasta;1.734375;-1.7025641025641032;-0.631192660550459;na;medref_soluble
sol_1_0036_6.fasta;2.1531249999999997;-1.8333333333333337;-0.2899082568807337;na;medref_soluble
sol_1_0058_5.fasta;1.2656250000000004;-1.1615384615384614;-0.45045871559633016;na;medref_soluble
sol_1_0074_4.fasta;1.6687500000000002;-2.223076923076923;-0.7669724770642201;na;medref_soluble
sol_1_0088_3.fasta;1.9249999999999998;-1.9641025641025642;-0.4440366972477067;na;medref_soluble
sol_1_0088_9.fasta;1.496875;-1.556410256410257;-0.36422018348623864;na;medref_soluble
sol_11_0009_6.fasta;1.340625;-1.01025641025641;-0.16788990825688074;na;medref_soluble
sol_11_0020_4.fasta;1.6187500000000001;-1.0410256410256413;-0.17339449541284396;na;medref_soluble
sol_11_0067_5.fasta;1.4093750000000003;-2.115384615384616;-0.7348623853211013;na;medref_soluble
sol_11_0092_3.fasta;1.6750000000000003;-1.1948717948717946;-0.1825688073394495;na;medref_soluble
sol_11_0092_9.fasta;1.484375;-1.6384615384615386;-0.4155963302752292;na;medref_soluble
sol_12_0028_4.fasta;2.2;-2.2538461538461543;-0.40458715596330286;na;medref_soluble
sol_12_0032_6.fasta;1.253125;-2.0974358974358975;-0.5633027522935781;na;medref_soluble
sol_13_0013_0.fasta;1.3593749999999998;-2.1333333333333337;-0.7119266055045874;na;medref_soluble
sol_13_0017_4.fasta;1.778125;-2.666666666666667;-0.7972477064220189;na;medref_soluble
sol_13_0057_6.fasta;1.778125;-1.4923076923076923;-0.46972477064220186;na;medref_soluble
sol_13_0073_1.fasta;1.93125;-1.8589743589743593;-0.28348623853211014;na;medref_soluble
